date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:56	442/442	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:57%20GMT	https://htmldemo.net/shome/shome/assets/img/icons/quote1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/icons/quote1.webp	(from https://htmldemo.net/shome/shome/index-two.html)
22:04:56	2024/2024	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:57%20GMT	https://htmldemo.net/shome/shome/assets/img/testimonial/2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/testimonial/2.webp	(from https://htmldemo.net/shome/shome/index-two.html)
22:04:56	29792/29792	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:57%20GMT	https://htmldemo.net/shome/shome/assets/img/about/1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/about/1.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:57	8892/8892	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:58%20GMT	https://htmldemo.net/shome/shome/assets/img/team/1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/team/1.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:57	8790/8790	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:58%20GMT	https://htmldemo.net/shome/shome/assets/img/team/2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/team/2.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:57	6984/6984	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:59%20GMT	https://htmldemo.net/shome/shome/assets/img/team/3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/team/3.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:58	9526/9526	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:59%20GMT	https://htmldemo.net/shome/shome/assets/img/team/4.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/team/4.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:58	3178/3178	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:04:59%20GMT	https://htmldemo.net/shome/shome/assets/img/shape/10.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shape/10.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:59	2828/2828	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:00%20GMT	https://htmldemo.net/shome/shome/assets/img/shape/11.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shape/11.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:59	7416/7416	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:00%20GMT	https://htmldemo.net/shome/shome/assets/img/shape/12.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shape/12.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:04:59	4812/4812	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:00%20GMT	https://htmldemo.net/shome/shome/assets/img/shape/17.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shape/17.webp	(from https://htmldemo.net/shome/shome/about-us.html)
22:05:00	2468/2468	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:01%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/three-column/1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/three-column/1.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:01	2186/2186	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:01%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/three-column/2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/three-column/2.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:01	2158/2158	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:02%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/three-column/3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/three-column/3.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:01	2510/2510	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:02%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/three-column/4.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/three-column/4.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:02	2342/2342	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:03%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/three-column/5.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/three-column/5.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:02	2604/2604	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:03%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/three-column/6.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/three-column/6.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:02	2436/2436	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:03%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/list-1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/list-1.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:04	2096/2096	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:04%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/list-2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/list-2.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:04	2122/2122	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:06%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/list-3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/list-3.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:05	2602/2602	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:06%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/list-4.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/list-4.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:05	2294/2294	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:06%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/list-5.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/list-5.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:06	2572/2572	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:07%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/list-6.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/list-6.webp	(from https://htmldemo.net/shome/shome/shop-three-columns.html)
22:05:06	4638/4638	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:07%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/2.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:07	3616/3616	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:08%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/3.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:07	4794/4794	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:08%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/4.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/4.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:07	4934/4934	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:08%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/5.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/5.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:08	880/880	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:09%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/nav-1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/nav-1.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:08	700/700	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:09%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/nav-2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/nav-2.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:08	766/766	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:09%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/nav-3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/nav-3.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:09	958/958	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:10%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/nav-4.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/nav-4.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:09	1262/1262	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:10%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/nav-5.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/nav-5.webp	(from https://htmldemo.net/shome/shome/single-normal-product.html)
22:05:09	300/300	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:10%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/group1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/group1.webp	(from https://htmldemo.net/shome/shome/single-group-product.html)
22:05:10	292/292	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:11%20GMT	https://htmldemo.net/shome/shome/assets/img/shop/product-single/group2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shop/product-single/group2.webp	(from https://htmldemo.net/shome/shome/single-group-product.html)
22:05:10	334/334	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:11%20GMT	https://htmldemo.net/shome/shome/assets/img/photos/paypal2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/photos/paypal2.webp	(from https://htmldemo.net/shome/shome/shop-checkout.html)
22:05:11	13616/13616	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:12%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/4.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/4.webp	(from https://htmldemo.net/shome/shome/blog.html)
22:05:11	16976/16976	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:12%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/5.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/5.webp	(from https://htmldemo.net/shome/shome/blog.html)
22:05:11	8788/8788	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:12%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/6.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/6.webp	(from https://htmldemo.net/shome/shome/blog.html)
22:05:12	19542/19542	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:13%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/7.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/7.webp	(from https://htmldemo.net/shome/shome/blog-left-sidebar.html)
22:05:12	12894/12894	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:13%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/8.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/8.webp	(from https://htmldemo.net/shome/shome/blog-left-sidebar.html)
22:05:12	2168/2168	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:14%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/s1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/s1.webp	(from https://htmldemo.net/shome/shome/blog-left-sidebar.html)
22:05:13	2660/2660	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:14%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/s2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/s2.webp	(from https://htmldemo.net/shome/shome/blog-left-sidebar.html)
22:05:13	2546/2546	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:14%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/s3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/s3.webp	(from https://htmldemo.net/shome/shome/blog-left-sidebar.html)
22:05:13	2594/2594	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:15%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/s4.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/s4.webp	(from https://htmldemo.net/shome/shome/blog-left-sidebar.html)
22:05:14	29356/29356	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:15%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/details1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/details1.webp	(from https://htmldemo.net/shome/shome/blog-details-no-sidebar.html)
22:05:14	952/952	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:15%20GMT	https://htmldemo.net/shome/shome/assets/img/icons/quote2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/icons/quote2.webp	(from https://htmldemo.net/shome/shome/blog-details-no-sidebar.html)
22:05:15	12360/12360	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:16%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/details2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/details2.webp	(from https://htmldemo.net/shome/shome/blog-details-no-sidebar.html)
22:05:15	2044/2044	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:16%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/author1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/author1.webp	(from https://htmldemo.net/shome/shome/blog-details-no-sidebar.html)
22:05:15	1770/1770	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:16%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/author2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/author2.webp	(from https://htmldemo.net/shome/shome/blog-details-no-sidebar.html)
22:05:16	1732/1732	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:17%20GMT	https://htmldemo.net/shome/shome/assets/img/blog/author3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/blog/author3.webp	(from https://htmldemo.net/shome/shome/blog-details-no-sidebar.html)
22:05:16	2524/2524	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:17%20GMT	https://htmldemo.net/shome/shome/assets/img/shape/13.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shape/13.webp	(from https://htmldemo.net/shome/shome/contact.html)
22:05:17	2790/2790	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:18%20GMT	https://htmldemo.net/shome/shome/assets/img/shape/15.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shape/15.webp	(from https://htmldemo.net/shome/shome/contact.html)
22:05:17	4540/4540	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:18%20GMT	https://htmldemo.net/shome/shome/assets/img/shape/16.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/shape/16.webp	(from https://htmldemo.net/shome/shome/contact.html)
22:05:17	1080/1080	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:19%20GMT	https://htmldemo.net/shome/shome/assets/img/icons/c1.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/icons/c1.webp	(from https://htmldemo.net/shome/shome/contact.html)
22:05:18	1610/1610	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:19%20GMT	https://htmldemo.net/shome/shome/assets/img/icons/c2.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/icons/c2.webp	(from https://htmldemo.net/shome/shome/contact.html)
22:05:18	1518/1518	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Jan%202025%2015:05:19%20GMT	https://htmldemo.net/shome/shome/assets/img/icons/c3.webp	D:/font-endframew/doan11/htmldemo.net/shome/shome/assets/img/icons/c3.webp	(from https://htmldemo.net/shome/shome/contact.html)
